g,b,a,c,seed,config,result,makespan,t_bound,t_extend,t_solver,t_total,n_clauses,n_variables,n_literals,initial_bound,lower_bound,upper_bound
4,10,1,1,,1|2|600|4|1|1,,4,0,2,1,4,1663,752,3771,4,4,4
4,10,1,2,,1|2|600|4|1|1,,5,0,7,8,16,4744,1936,11250,5,5,5
4,10,1,3,,1|2|600|4|1|1,,15,0,27,45,73,11173,4416,26717,9,15,15
4,10,1,4,,1|2|600|4|1|1,,18,0,59,627,686,27748,10480,68026,6,18,18
4,10,1,5,,1|2|600|4|1|1,,36,0,119,24926,25047,60782,23072,147298,8,36,36
4,10,1,6,,1|2|600|4|1|1,,20,0,73,1739,1813,37638,13648,92824,6,20,20
4,10,1,7,,1|2|600|4|1|1,Timeout,,0,145,601559,0,79506,29312,193346,7,33,64
4,10,1,8,,1|2|600|4|1|1,Timeout,,0,160,602278,0,89057,32432,216559,10,33,-1
4,10,1,9,,1|2|600|4|1|1,Timeout,,0,195,601828,0,103611,36320,257831,10,33,64
4,10,1,10,,1|2|600|4|1|1,Timeout,,0,201,602384,0,109583,38928,269145,10,33,-1
4,10,2,1,,1|2|600|4|1|1,,0,0,0,0,0,260,144,478,0,0,0
4,10,2,2,,1|2|600|4|1|1,,6,0,11,8,20,7253,2880,17197,6,6,6
4,10,2,3,,1|2|600|4|1|1,,6,0,27,11,39,8552,3312,20622,4,6,6
4,10,2,4,,1|2|600|4|1|1,,7,0,19,12,31,10333,3872,25521,6,7,7
4,10,2,5,,1|2|600|4|1|1,,8,0,21,17,38,11222,4176,27544,7,8,8
4,10,2,6,,1|2|600|4|1|1,,21,0,90,139484,139576,45854,17024,115086,12,21,21
4,10,2,7,,1|2|600|4|1|1,Timeout,,0,99,602562,0,51626,18864,131576,11,17,32
4,10,2,8,,1|2|600|4|1|1,,24,0,113,464349,464464,56451,20448,144623,8,24,24
4,10,2,9,,1|2|600|4|1|1,Timeout,,0,132,602556,0,62519,22288,162177,7,17,24
4,10,2,10,,1|2|600|4|1|1,Timeout,,0,133,602747,0,67393,23872,175529,6,17,32
4,10,3,1,,1|2|600|4|1|1,,5,0,13,9,23,8680,3456,20064,5,5,5
4,10,3,2,,1|2|600|4|1|1,,3,0,17,5,24,5438,2112,12804,3,3,3
4,10,3,3,,1|2|600|4|1|1,,3,0,20,5,26,5986,2304,14342,3,3,3
4,10,3,4,,1|2|600|4|1|1,,8,0,28,12,41,12597,4752,31223,6,8,8
4,10,3,5,,1|2|600|4|1|1,,8,0,25,21,47,14585,5376,37161,8,8,8
4,10,3,6,,1|2|600|4|1|1,,12,0,58,22632,22691,29290,10800,75416,7,12,12
4,10,3,7,,1|2|600|4|1|1,,12,0,66,65105,65172,31751,11616,82611,6,12,12
4,10,3,8,,1|2|600|4|1|1,Timeout,,0,67,603618,0,35015,12624,92625,8,13,16
4,10,3,9,,1|2|600|4|1|1,,11,0,82,51276,51359,37518,13440,100022,6,11,11
4,10,3,10,,1|2|600|4|1|1,Timeout,,0,154,603406,0,76653,27504,205619,8,17,32
4,10,4,1,,1|2|600|4|1|1,,2,0,4,2,7,3269,1296,7311,2,2,2
4,10,4,2,,1|2|600|4|1|1,,2,0,5,2,8,3689,1440,8477,2,2,2
4,10,4,3,,1|2|600|4|1|1,,4,0,11,4,16,7269,2768,17351,4,4,4
4,10,4,4,,1|2|600|4|1|1,,8,0,34,10,45,14988,5632,37164,8,8,8
4,10,4,5,,1|2|600|4|1|1,,5,0,33,22,56,16637,6192,42395,3,5,5
4,10,4,6,,1|2|600|4|1|1,,9,0,68,220,290,33710,12512,87610,6,9,9
4,10,4,7,,1|2|600|4|1|1,,10,0,72,3109,3183,36172,13328,95190,6,10,10
4,10,4,8,,1|2|600|4|1|1,,10,0,80,16016,16097,41609,14912,113329,10,10,10
4,10,4,9,,1|2|600|4|1|1,Timeout,,0,86,603783,0,42060,15216,114034,6,13,14
4,10,4,10,,1|2|600|4|1|1,Timeout,,0,96,604262,0,46570,16544,129678,5,9,16
4,10,5,1,,1|2|600|4|1|1,,4,0,12,4,17,7433,2880,16941,4,4,4
4,10,5,2,,1|2|600|4|1|1,,4,0,16,5,22,8150,3120,19200,4,4,4
4,10,5,3,,1|2|600|4|1|1,,3,0,25,6,33,8869,3360,21461,3,3,3
4,10,5,4,,1|2|600|4|1|1,,7,0,49,22,71,18611,6928,47169,6,7,7
4,10,5,5,,1|2|600|4|1|1,,6,0,43,24,68,18792,7040,48084,6,6,6
4,10,5,6,,1|2|600|4|1|1,Unsolvable,,,,,,,,,,,
